X,Y,OBJECTID,Number,Legal_Name,Business_Name,Capacity_Per_PEU,Address,Address_2,City,County,Zip_Code,Phone_Number,Latitude,Longitude,CountyName
-118.527319337,34.173660881,117,1356707533,AVANTGARDE SENIOR LIVING           ,AVANTGARDE SR LVNG TARZANA         ,138,5645 LINDLEY AVE,,TARZANA             ,Los Angeles,91356,8188810055,34.173660880967,-118.527319337487,Los Angeles County
-117.54231898,33.987784215,118,1326521626,AVERY GARDEN ASSISTED LIVING       ,AVERY GARDEN ASSISTED LIVING       ,6,5377 FULMER CT,,JURUPA VALLEY       ,Riverside,91752,8185159279,33.987784215243,-117.542318979996,Riverside County
-117.198651814,33.94921384,119,1750980835,AVERY GARDEN SENIOR CARE HOME INC,AVERY GARDEN SENIOR CARE HOME INC,8,26600 IRONWOOD AVE,,MORENO VALLEY,Riverside,92555,8185159279,33.949213840044,-117.198651813529,Riverside County
-119.746255847,36.8686372540001,120,1356713135,JMJ CARESERVICES LLC               ,BACKER SENIOR CAREHOME             ,6,9127 NORTH BACKER AVE,,FRESNO              ,Fresno,93720,5594331887,36.868637253935,-119.746255846576,Fresno County
-118.502348558,34.2098799230001,121,1346922713,BALBOA ASSISTED LIVING INC,BALBOA ASSISTED LIVING INC,6,7647 PASO ROBLES AVE,,LAKE BALBOA,LOS ANGELES,91406,818-434-9916,34.209879922778,-118.50234855828,Los Angeles County
-121.920393203,38.022002093,122,1922463439,VIVIAN ROSE PRICE,BALTIC SEA MANOR 1,6,311 BALTIC SEA CT,,PITTSBURG,Contra Costa,94565,925-783-0988,38.022002092573,-121.920393203348,Contra Costa County
-117.374259139,33.913648419,123,1750072484,AVERY GARDEN ASSISTED LIVING-RIVERSIDE,AVERY GARDEN ASSISTED LIVING-RIVERSIDE,6,7675 WOODVIEW STREET,,RIVERSIDE,RIVERSIDE,92506,818-515-9279,33.913648419042,-117.37425913912,Riverside County
-117.274897628,32.823502954,124,1013675719,AVANTGARDE SENIOR LIVING OF LA JOLLA,AVANTGARDE SENIOR LIVING OF LA JOLLA,45,6211 LA JOLLA HERMOSA,,LA JOLLA,San Diego,92037,858-456-8619,32.823502953548,-117.274897628126,San Diego County
-117.361850402,33.9547412860001,125,1134800238,BARDWELLS PINES MANOR LLC,BARDWELLS PINES MANOR LLC,6,5336 BARDWELL AVE,,RIVERSIDE,RIVERSIDE,92506,786-219-6008,33.954741286093,-117.361850402021,Riverside County
-121.87759705,38.0072271440001,126,1922463439,VIVIAN ROSE PRICE                  ,"BALTIC SEA MANOR, LLC              ",6,2237 LYNBROOK DR,,PITTSBURG           ,Contra Costa,94565,5597654916,38.007227144207,-121.877597049753,Contra Costa County
-118.215501308,33.7874403010001,127,1578739637,BAY BREEZE CARE                    ,BAY BREEZE CARE                    ,76,1653 SANTA FE AVENUE,,LONG BEACH          ,Los Angeles,90813,5624328033,33.78744030082,-118.21550130761,Los Angeles County
-118.492400938,34.270517151,128,1730872706,BE HAPPY BE HOME INC,"BE HAPPY, BE HOME",6,11035 MONOGRAM AVE,,GRANADA HILLS,LOS ANGELES,91344,818-400-1101,34.270517150756,-118.492400937571,Los Angeles County
-118.424665583,34.163201062,129,1235855180,BE WELL SENIOR LIVING II INC,BE WELL SENIOR LIVING II INC,6,5104 VARNA AVE,,SHERMAN OAKS,LOS ANGELES,91423,818-646-3412,34.163201062085,-118.424665582564,Los Angeles County
-118.55149107,34.174697806,130,1871219717,BE WELL SENIOR LIVING II INC,BE WELL SENIOR LIVING II INC,6,5711 BECKFORD AVE,,TARZANA,LOS ANGELES,91356,818-578-5839,34.174697806209,-118.551491069864,Los Angeles County
-117.323964367,33.1736894800001,131,1780275461,CAMINO REAL CARE LLC,BAYSHIRE CARLSBAD,125,3140 EL CAMINO REAL,,CARLSBAD,SAN DIEGO,92008,760-720-9898,33.173689480486,-117.323964367306,San Diego County
-118.454430307,34.160352179,132,1326764267,BE WELL SENIOR LIVING INC,BE WELL SENIOR LIVING INC,6,14739 MORRISON STREET,,SHERMAN OAKS,LOS ANGELES,91403,323-646-8858,34.160352178924,-118.454430307473,Los Angeles County
-118.3988458,34.0339079840001,133,1639790744,BEIT SHALOM,BEIT SHALOM,6,3121 CASTLE HEIGHTS AVE,,LOS ANGELES,Los Angeles,90034,310-309-0405,34.033907984399,-118.398845800384,Los Angeles County
-117.164386007,33.9122273090001,134,1073190112,SANA KHAN,BELLA CORTINA RESIDENTIAL CARE FACILITY,6,28571 YAROW WAY,,MORENO VALLEY,Riverside,92555,9092822319,33.912227309268,-117.164386006614,Riverside County
-122.06857293,37.676978315,135,1598480766,"ARK ANGEL II, LLC",BELLA VISTA,42,1641-1659 D STREET,,HAYWARD,ALAMEDA,94541,510-397-0751,37.676978315076,-122.068572930092,Alameda County
-116.404900586,33.7577724710001,136,1841914876,MIRAGE CARE LLC,BAYSHIRE RANCHO MIRAGE,135,72201 COUNTRY CLUB DRIVE,,RANCHO MIRAGE,RIVERSIDE,92270,760-340-5999,33.757772470711,-116.404900586421,Riverside County
-117.306990175,34.026647789,137,1548983869,BELLA GARDEN LLC,BELLA GARDEN RESIDENTIAL SENIOR CARE,6,22790 VAN BUREN ST,,GRAND TERRACE,SAN BERNARDINO,92313,909-285-7878,34.026647789416,-117.306990175185,San Bernardino County
-118.158719529,34.190639725,138,1043670235,ROBSAG INC                         ,BELLA VISTA AT LINCOLN             ,50,2612 LINCOLN AVE,,ALTADENA            ,Los Angeles,91001,6267944103,34.190639725044,-118.158719529472,Los Angeles County
-118.38017838,34.049078475,139,1366025496,BEIT SHALOM GROUP LLC,BEIT SHALOM GROUP LLC,6,1620 S SHERBOURNE DR,,LOS ANGELES,Los Angeles,90035,2132227598,34.049078474775,-118.380178380003,Los Angeles County
-116.93315788,33.739683905,140,1760059513,BELL'S COTTAGE LLC,BELL'S COTTAGE,6,26272 KATHY LANE,,HEMET,Riverside,92544,9514803292,33.739683904564,-116.933157880294,Riverside County
-122.221598654,37.7929116450001,141,1841295003,BELLAKEN HEALTH GROUP              ,BELLAKEN SKILLED NURSING           ,58,2780 26TH AVE,,OAKLAND             ,Alameda,94601,5105361838,37.792911644929,-122.221598654157,Alameda County
-118.070774757,33.869018012,142,1669070397     ,BELSHIRE PARAISO LLC               ,BELSHIRE PARAISO                   ,0,17807 BELSHIRE AVE,,ARTESIA             ,Los Angeles,90701,5624026422,33.869018011665,-118.070774757336,Los Angeles County
-118.150704502,34.1759029140001,143,1568756922,ROBSAG INC                         ,BELLA VISTA RETIREMENT             ,72,1760 N FAIR OAKS AVE,,PASADENA            ,Los Angeles,91103,6267944103,34.175902914338,-118.150704502198,Los Angeles County
-119.833271066,36.7693575500001,144,1598169666,BELMAR VILLA LLC                   ,BELMAR VILLA LLC                   ,100,2020 N WEBER AVE,,FRESNO              ,Fresno,93705,5594865977,36.769357550316,-119.833271065649,Fresno County
-118.476179251,34.248094947,145,1790532661,BEST CARE ASSISTED LIVING ON HASKELL,BEST CARE ASSISTED LIVING ON HASKELL,6,9756 HASKELL AVE,,NORTH HILLS,LOS ANGELES,91343,818-810-9931,34.248094947193,-118.476179250738,Los Angeles County
-118.503298228,34.023403364,146,1447988381,SPECIALIZED COMMUNITY HEALTHCARE COMPANY,BENTLEY SUITES,44,851 4TH STREET,,SANTA MONICA,LOS ANGELES,90403,213-478-0800,34.023403364245,-118.50329822791,Los Angeles County
-117.67637805,34.055257404,147,1891399499,STA CLARA INC                      ,BEST CARE GUEST HOME               ,14,817 S OAKS AVE,,ONTARIO             ,San Bernardino,91762,9096388871,34.055257404249,-117.676378049737,San Bernardino County
-118.014460186,34.5658301400001,148,1730357468,IGID SENIOR CARE INC               ,BEST ELDER CARE                    ,6,37620 SIMI ST,,PALMDALE            ,Los Angeles,93552,6612092027,34.565830139707,-118.014460186481,Los Angeles County
-121.302925805,38.696982925,149,1477926038,BEST LIFE HOME CARE LLC            ,BEST LIFE HOME CARE LLC            ,6,7205 BARANGA DRIVE,,CITRUS HEIGHTS      ,Sacramento,95621,9167262292,38.696982925151,-121.302925805237,Sacramento County
-118.439384205,34.295665978,150,1598476699,BETD SAN FERNANDO CARE LLC,BETD SAN FERNANDO CARE LLC,6,628 N LAZARD STREET,,SAN FERNANDO,LOS ANGELES,91340,818-493-8351,34.29566597766,-118.43938420454,Los Angeles County
-119.138931976,35.406677395,151,1659763480,RLZ HEALTHCARE GROUP LLC           ,BETHAN JOY GARDEN                  ,6,12302 RAMBLER AVE,,BAKERSFIELD         ,Kern,93312,9166702647,35.406677394829,-119.13893197623,Kern County
-121.226666328,38.6716941780001,152,1912603465,BETHESDA SENIOR CARE LLC,BETHESDA SENIOR CARE,6,8874 NIMBUS WAY,,ORANGEVALE,Sacramento,95662,916-627-0305,38.671694178447,-121.226666328137,Sacramento County
-121.358584827,38.039990453,153,1558071308,KINGSWAY INTERNATIONAL LLC,BETHEL PLACE ASSISTED LIVING,6,9732 NORTHSTAR COURT,,STOCKTON,SAN JOAQUIN,95209,209-932-9481,38.039990453068,-121.358584827445,San Joaquin County
-118.059038584,34.585240281,154,1174791396,IGID SENIOR CARE INC               ,BEST ELDER CARE III                ,6,38648 CORTINA WAY,,PALMDALE            ,Los Angeles,93552,6612092027,34.585240280528,-118.059038584148,Los Angeles County
-117.103807143,33.5809794830001,155,1437855749,BETTY'S PLACE LLC,BETTY'S PLACE,6,37182 SIERRA GROVE DRIVE,,MURRIETA,RIVERSIDE,92563,951-821-1291,33.580979483007,-117.103807142518,Riverside County
-118.37429881,34.206659218,156,1154029080,BEST CHOICE SENIOR CARE INC,BEST CHOICE SENIOR CARE,6,11159 COHASSET STREET,,SUN VALLEY,LOS ANGELES,91352,818-433-1682,34.206659218393,-118.374298810202,Los Angeles County
-118.382484577,34.058703624,157,1710358882,IRANIAN JEWISH SENIOR CENTER       ,BEVERLY HILLS LOVING CARE          ,176,1019 S WOOSTER,,LOS ANGELES         ,Los Angeles,90035,3106521323,34.058703623739,-118.382484576843,Los Angeles County
-117.4129723,33.94978272,158,1326672973,BLESSED ELDER CARE INC             ,BLESSED ELDER CARE INC             ,12,5041 SIERRA ST,,RIVERSIDE           ,Riverside,92504,9515886533,33.949782719812,-117.41297230004,Riverside County
-118.383975047,34.0528082540001,159,1891308425,BEVERLY HILLS TERRACE LLC          ,BEVERLY HILLS TERRACE              ,0,1470 S ROBERTSON BLVD,,LOS ANGELES         ,Los Angeles,90035,3102883261,34.05280825405,-118.383975046866,Los Angeles County
-117.350654359,33.936528249,160,1396487070,BLISSFUL CANYON HOMECARE LLC,BLISSFUL CANYON HOMECARE,6,1770 CENTURY AVE,,RIVERSIDE,Riverside,92506,951-295-7097,33.936528248683,-117.350654358673,Riverside County
-119.677147558,36.7757922120001,161,1013627405,BLOSSOM CREEKS ASSISTED LIVING 2 INC,BLOSSOM CREEKS ASSISTED LIVING 2 INC,6,2770 N BURGAN AVE,,FRESNO,FRESNO,93727,559-598-9515,36.775792211655,-119.677147557809,Fresno County
-119.668833213,36.7293169050001,162,1497291751,"SAMRA, RAJVINDER                   ",BLOSSOM CREEKS ASSISTED LVNG       ,6,501 SOUTH APRICOT AVE,,FRESNO              ,Fresno,93727,5595989515,36.72931690548,-119.668833212773,Fresno County
-117.934291809,33.8342602710001,163,1881250025,BLUE SKY MANOR INC,BLUE SKY MANOR INC,50,280 N WILSHIRE AVE,,ANAHEIM,Orange,92801,7148442667,33.834260270854,-117.934291808835,Orange County
-117.325883572,33.9247024310001,164,1073295432,BLISSFUL CANYON HOME CRE LLC,BLISSFUL CANYON HOME CARE II,6,284 ALDERWOOD WAY,,RIVERSIDE,RIVERSIDE,92506-6263,951-776-8351,33.92470243104,-117.325883571676,Riverside County
-117.8129993,33.664302306,165,1164872636,BLUE JASMINE VILLA                 ,BLUE JASMINE VILLA                 ,6,18 SEQUOIA TREE LANE,,IRVINE              ,Orange,92612,9493502338,33.664302306093,-117.81299929964,Orange County
-117.051838253,34.0303904350001,166,1376901447,BRASWELLS MEDITERRANEAN            ,BRASWELLS MEDITERRANEAN            ,130,12295 FOURTH STREET,,YUCAIPA             ,San Bernardino,92399,9097971131,34.030390434913,-117.051838253183,San Bernardino County
-117.101205232,34.026618914,167,1609153402,JAMES BRASWELL ENTERPRISES         ,BRASWELLS YUCAIPA LEISORE MA       ,61,32195 AVENUE E,,YUCAIPA             ,San Bernardino,92399,9097951314,34.02661891376,-117.101205232135,San Bernardino County
-118.460210216,34.227113032,168,1417730946,BREATH OF SUNSHINE INC,BREATH OF SUNSHINE,6,8627 NORWICH AVE,,NORTH HILLS,LOS ANGELES,91343,323-683-8080,34.227113031888,-118.460210216446,Los Angeles County
-118.486654702,34.251861607,169,1588219067,BRILLIANT SENIOR CARE INC,BRILLIANT SENIOR CARE FACILITY,6,16246 VINTAGE STREET,,NORTH HILLS,LOS ANGELES,91343,424-333-2200,34.251861606842,-118.486654701869,Los Angeles County
-117.164794457,34.0451078,170,1518407113,JAMES W BRASWELL                   ,BRASWELLS CHATEAU VILLA            ,156,620 E HIGHLAND AVENUE,,REDLANDS            ,San Bernardino,92374,9097930433,34.045107799603,-117.164794456756,San Bernardino County
-118.134395833,33.8696677770001,171,1124490792,PREMIERCARE 2 CONGREGATE LIVING INC,BRIGHT STAR ASSISTED LIVING,70,9349 ROSE ST,,BELLFLOWER,Los Angeles,90706,5628044700,33.8696677768,-118.13439583319,Los Angeles County
-121.721030307,37.9952696890001,172,1912379231,BUTTONS ELDERLY CARE               ,BUTTONS ELDERLY CARE               ,6,1448 BUTTONS CT,,OAKLEY              ,Contra Costa,94561,9253545144,37.995269688775,-121.721030306872,Contra Costa County
-118.266408629,34.1468152800001,173,1376734087,BROADVIEW RESD CARE CNT            ,BROADVIEW RESD CARE CNT            ,180,535 W BROADWAY,,GLENDALE            ,Los Angeles,91204,8182464951,34.146815279567,-118.266408628908,Los Angeles County
-117.232251762,33.9232724780001,174,1780344739,C & M COMFORT HOME LLC,C & M COMFORT HOME,6,24662 MANTEE PLACE,,MORENO VALLEY,Riverside,92553,9513785820,33.923272478359,-117.232251762055,Riverside County
-119.12680068,35.307569646,175,1750846143,BUENA VISTA MANOR ARF INC          ,BUENA VISTA MANOR ARF INC          ,6,11126 VISTA DEL VALLE DR,,BAKERSFIELD         ,Kern,93311,3109258857,35.307569645954,-119.126800680126,Kern County
-118.090824605,33.863729156,176,1598478745,CLONTARF MANOR INC,C.M.A.,48,18432 GRIDLEY RD,,ARTESIA,LOS ANGELES,90701,562-860-2479,33.86372915649,-118.090824605008,Los Angeles County
-118.553548743,34.198691717,177,1245967801,CALIFORNIA DREAM ASSISTED LIVING INC,CALIFORNIA DREAM ASSISTED LIVING,6,7043 TAMPA AVE,,RESEDA,Los Angeles,91335,818-578-3244,34.19869171651,-118.553548743275,Los Angeles County
-116.967246997,33.7241711390001,178,1568088193,BUENA VISTA AL LLC,BUENA VISTA ASSISTED LIVING,49,1393 S BUENA VISTA ST,,HEMET,Riverside,92543,9516585160,33.724171139171,-116.967246996689,Riverside County
-117.419052365,33.931687364,179,1477037299,CA HOME FOR THE ADULT DEAF         ,CA HOME FOR THE ADULT DEAF         ,6,3615 CROWELL AVE,,RIVERSIDE           ,Riverside,92504,6267018960,33.931687364323,-117.419052364965,Riverside County
-118.457465143,34.243506358,180,1114680816,CALIFORNIA STATE HEALTH GROUP LLC,CALIFORNIA STATE HEALTH GROUP LLC,6,9526 SALOMA AVE,,NORTH HILLS,Los Angeles,91343,818-660-7742,34.243506358118,-118.457465143156,Los Angeles County
-118.086676485,34.0894655020001,181,1730787813,SAN GABRIEL SENIOR LIV INC,CALIFORNIA MISSION INN,85,8417 MISSION DR,,ROSEMEAD,LOS ANGELES,91770,626-287-0438,34.08946550176,-118.086676484945,Los Angeles County
-119.669212326,36.743980584,182,1487654646,CALIFORNIA HOME FOR THE AGED INC,CALIFORNIA ARMENIAN HOME,392,6720 E KINGS CANYON RD,,FRESNO,FRESNO,93727,559-251-8414,36.743980584081,-119.669212326254,Fresno County
-121.387264683,38.467160821,183,1144710559,CAMELOT CARE BUCKS HARBOR          ,CAMELOT CARE BUCKS HARBOR          ,6,8006 BUCKS HARBOR WAY,,SACRAMENTO          ,Sacramento,95828,9168030815,38.467160821179,-121.387264682626,Sacramento County
-117.470218268,33.9094904080001,184,1255755237,CALOAKS CARE GROUP INC             ,CALOAKS SENIOR LIVING              ,74,3891 POLK ST,,RIVERSIDE           ,Riverside,92505,9512022276,33.909490408334,-117.470218267976,Riverside County
-117.200557774,32.816096159,185,1962134197,SUNNY DAY RCFE LLC,CANYON GUEST HOME,6,4224 EMET COURT,,SAN DIEGO,San Diego,92117,858-483-9845,32.816096159078,-117.200557774492,San Diego County
-118.058558469,33.7771740200001,186,1043891807,CANDLEBERRY CARE,CANDLEBERRY CARE,6,4216 CANDLEBERRY AVE,,SEAL BEACH,Orange,90740,7146466750,33.777174020082,-118.058558468734,Orange County
-121.523741345,38.497556703,187,1184133936,"SMCA GROUP, INC                    ",CALL IT HOME                       ,6,974 PARK RANCH WAY,,SACRAMENTO          ,Sacramento,95831,9168258677,38.497556703397,-121.5237413447,Sacramento County
-117.776179694,33.8971354830001,188,1730961889,CELARON MANORS LLC,CARE CELINE I,6,4381 CAMPHOR AVENUE,,YORBA LINDA,ORANGE,92886,714-801-5208,33.897135483053,-117.776179694466,Orange County
-117.164863021,33.6291303740001,189,1841991767,CARAWAY PLACE ASSISTED LIVING LLC,CARAWAY PLACE ASSISTED LIVING,6,33850 CARAWAY PLACE,,MURRIETA,Riverside,92563,951-217-8337,33.629130373536,-117.164863020724,Riverside County
-121.295789956,38.698018845,190,1851762140,CANDLELIGHT HOME CARE RCFE         ,CANDLELIGHT HOME CARE RCFE         ,6,7224 CANDLELIGHT WAY,,CITRUS HEIGHTS      ,Sacramento,95621,9167255680,38.698018844564,-121.295789955787,Sacramento County
-117.814472754,33.781482318,191,1821678038,CARE AYESHA LLC,CARE AYESHA,6,452 S SWIDLER PLACE,,ORANGE,Orange,92869,7146466750,33.781482318315,-117.8144727544,Orange County
-117.902284757,33.6291690140001,192,1366021156,CARE JORDAN SENIOR HOMES LLC,CARE JORDAN 2,6,1615 KENT LANE,,NEWPORT BEACH,Orange,92660,7146466750,33.62916901411,-117.902284757189,Orange County
-117.830207095,33.78222923,193,1881385250,CARE CONNECTION USA LLC,CARE CONNECTION,6,416 S JENNIFER LN,,ORANGE,ORANGE,92869,714-289-2273,33.782229229706,-117.830207095402,Orange County
-117.947452989,33.9423548450001,194,1558925107,MARSTEL SENIOR HOMES LLC           ,CARE MARSTEL 1                     ,6,1050 KINGSTON DR,,LA HABRA            ,Orange,90631,5622456669,33.942354844856,-117.947452989382,Orange County
-117.976531153,33.6907256270001,195,1275187700,CARE JORDAN SENIOR HOMES LLC       ,CARE JORDAN SENIOR HOMES           ,6,8728 CANARY AVE,,FOUNTAIN VALLEY     ,Orange,92708,5623654155,33.690725627211,-117.976531152603,Orange County
-121.288171393,38.706570733,196,1023789302,CAREHAVEN LLC,CAREHAVEN VALENCIA,6,7545 ORANGE DRIVE,,SACRAMENTO,Sacramento,95610,9167706554,38.706570732736,-121.288171392534,Sacramento
-117.818888676,33.7808929030001,197,1801367479,CARE JULIET LLC                    ,CARE JULIET 1                      ,6,479 S. WELLINGTON RD,,ORANGE              ,Orange,92869,6572239028,33.780892902883,-117.818888676268,Orange County
-121.382440227,38.411395516,198,1407063910,"CARING FAMILIES, INC               ","CARING FAMILIES, INC               ",6,8716 BRAY VISTA WAY,,ELK GROVE           ,Sacramento,95624,9166860420,38.411395516438,-121.382440226796,Sacramento County
-119.770612316,36.8425008450001,199,1477921443     ,ELIZABETH SARKIS                   ,CARING HOMES                       ,0,787 E MINARETS AVE,,FRESNO              ,Fresno,93720,5594384325,36.842500845363,-119.770612316099,Fresno County
-121.38273594,38.4113938400001,200,1760699284,"CARING FAMILIES, INC               ","CARING FAMILIES, INC               ",10,8712 BRAY VISTA WAY,,ELK GROVE           ,Sacramento,95624,9166850404,38.411393840057,-121.38273594034,Sacramento County
-118.445450858,34.155045386,201,1639791288,CARMEL OAKS ASSISTED LIVING        ,CARMEL OAKS ASSISTED LIVING        ,6,4607 LENNOX AVE,,SHERMAN OAKS        ,Los Angeles,91423,7604000947,34.155045386476,-118.44545085842,Los Angeles County
-117.827267227,33.8143640220001,202,1649845678,CARE VANNA LLC,CARE VANNA,6,2438 EAST PARKSIDE AVE,,ORANGE,Orange,92867,7146466750,33.814364021558,-117.827267226683,Orange County
-118.271372392,33.82275745,203,1821704065,RESURRECCION CORPORATION,CARSON GUEST HOME,6,22418 CATSKILL AVE,,CARSON,LOS ANGELES,90745,310-830-2518,33.82275744985,-118.271372391969,Los Angeles County
-116.95094738,32.788646139,204,1316649429,THARON SAN DIEGO LLC,CARROLL'S RESIDENTIAL CARE,144,655 S MOLLISON AVENUE,,EL CAJON,SAN DIEGO,92020,619-444-3181,32.78864613864,-116.950947380136,San Diego County
-117.851182473,33.889802156,205,1841805025,CARVER SENIOR HOMES LLC,CARVER SENIOR HOMES 1,0,16202 CAIRO CIRCLE,,PLACENTIA,Orange,92870,7146466750,33.889802155965,-117.851182472823,Orange County
-118.270911387,33.831718123,206,1083056105,"SECROM, INC                        ",CARSON SENIOR ASSISTED LIVIN       ,230,345 E CARSON ST,,CARSON              ,Los Angeles,90745,3108304010,33.83171812344,-118.270911387294,Los Angeles County
-117.766620134,33.8485797050001,207,1295220499,"EXCLUSIVE SENIOR CARE, INC.        ",CASA DE LOS ARBOLES                ,6,6482 VIA ARBOLES,,ANAHEIM HILLS       ,Orange,92807,7146730032,33.848579704691,-117.766620133895,Orange County
